strategy,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,net_pnl,pnl_pct,reason,regime,duration,rsi_entry_d,rsi_exit_d,rsi_weekly,rsi_monthly,instrument
GFS Basic,2011-11-18,2011-11-21,341.31,319.9,172,-3681.58,141.97,-3823.56,-6.51,RSI Stop <30,bull,3,36.8,16.1,63.6,67.4,Grasim
GFS Basic,2012-02-27,2012-03-05,391.99,379.99,141,-1691.89,136.4,-1828.29,-3.31,RSI Stop <30,bull,7,36.0,29.4,70.9,63.9,Grasim
GFS Basic,2012-03-09,2012-04-02,377.92,368.33,141,-1351.87,132.35,-1484.21,-2.79,RSI Stop <30,bull,24,36.1,23.8,59.5,60.8,Grasim
GFS Basic,2012-04-13,2012-04-19,365.67,375.17,142,1348.78,132.12,1216.65,2.34,RSI Target 60,bull,6,40.7,63.9,63.5,60.8,Grasim
GFS Basic,2012-04-23,2012-05-04,375.52,340.01,141,-5007.46,127.81,-5135.27,-9.7,RSI Stop <30,bull,11,43.9,25.4,41.3,59.5,Grasim
GFS Basic,2012-09-05,2012-09-14,423.35,441.67,114,2088.95,124.75,1964.21,4.07,RSI Target 60,bull,9,37.2,61.9,92.7,71.7,Grasim
GFS Basic,2012-11-05,2012-11-16,481.04,451.42,104,-3080.51,123.32,-3203.83,-6.4,RSI Stop <30,bull,11,44.8,28.5,64.1,74.7,Grasim
GFS Basic,2012-11-21,2012-12-27,451.44,446.04,104,-561.5,119.08,-680.58,-1.45,RSI Stop <30,bull,36,35.0,29.1,54.9,73.2,Grasim
GFS Basic,2015-02-19,2015-02-26,562.57,520.47,82,-3451.73,114.27,-3566.0,-7.73,RSI Stop <30,bull,7,39.4,27.7,58.1,70.9,Grasim
GFS Basic,2015-03-20,2015-03-23,539.95,525.08,80,-1189.46,110.09,-1299.56,-3.01,RSI Stop <30,bull,3,41.9,18.6,61.0,67.2,Grasim
GFS Basic,2015-08-13,2015-08-24,544.18,499.69,77,-3425.29,104.9,-3530.19,-8.42,RSI Stop <30,sideways,11,42.0,28.3,53.5,61.7,Grasim
GFS Basic,2016-06-17,2016-06-28,629.7,649.46,61,1205.48,101.94,1103.54,2.87,RSI Target 60,bull,11,44.7,64.7,81.2,64.6,Grasim
GFS Basic,2016-08-11,2016-08-26,758.15,660.3,52,-5087.78,97.67,-5185.45,-13.15,RSI Stop <30,bull,15,36.7,21.1,57.1,70.9,Grasim
GFS Basic,2017-03-10,2017-03-20,743.71,778.55,46,1602.34,93.02,1509.32,4.41,RSI Target 60,bull,10,39.5,60.9,70.3,67.1,Grasim
GFS Basic,2017-04-13,2017-04-20,802.1,840.83,45,1742.95,97.35,1645.6,4.56,RSI Target 60,bull,7,38.8,68.1,79.8,76.8,Grasim
GFS Basic,2017-05-18,2017-05-24,862.43,804.49,43,-2491.68,95.16,-2586.84,-6.98,RSI Stop <30,bull,6,44.0,17.6,64.9,81.2,Grasim
GFS Basic,2017-06-06,2017-06-27,857.85,891.58,41,1382.93,94.93,1288.01,3.66,RSI Target 60,bull,21,41.0,72.8,65.5,78.4,Grasim
GFS Basic,2017-09-25,2017-09-27,1136.66,1062.06,32,-2387.14,93.69,-2480.83,-6.82,RSI Stop <30,bull,2,42.4,29.1,77.4,83.7,Grasim
GFS Basic,2017-10-13,2017-10-18,1102.18,1089.72,30,-373.74,88.43,-462.17,-1.4,RSI Target 60,bull,5,41.2,61.1,67.1,76.4,Grasim
GFS Basic,2017-11-20,2017-11-22,1135.85,1134.91,29,-27.4,88.51,-115.91,-0.35,RSI Stop <30,bull,2,41.4,28.7,60.4,82.6,Grasim
GFS Basic,2021-04-12,2021-04-20,1427.85,1254.16,23,-3994.94,84.18,-4079.12,-12.42,RSI Stop <30,bull,8,42.6,29.8,74.8,76.5,Grasim
GFS Basic,2021-04-29,2021-05-06,1310.9,1405.6,22,2083.41,81.58,2001.83,6.94,RSI Target 60,bull,7,35.9,68.6,73.6,79.1,Grasim
GFS Basic,2021-08-06,2021-08-23,1509.14,1406.99,20,-2042.95,80.29,-2123.24,-7.03,RSI Stop <30,bull,17,41.3,17.3,67.3,95.4,Grasim
GFS Basic,2021-08-27,2021-09-07,1427.07,1518.13,20,1821.22,80.65,1740.58,6.1,RSI Target 60,bull,11,35.2,63.8,57.8,91.6,Grasim
GFS Basic,2021-11-26,2021-11-29,1733.31,1644.61,18,-1596.63,83.01,-1679.65,-5.38,RSI Stop <30,bull,3,35.6,22.6,61.6,92.7,Grasim
GFS Basic,2021-12-08,2021-12-30,1659.01,1556.42,17,-1744.09,76.2,-1820.29,-6.45,RSI Stop <30,bull,22,39.6,24.6,52.4,87.8,Grasim
GFS Basic,2023-10-05,2023-10-12,1889.23,1978.05,14,1243.51,75.4,1168.11,4.42,RSI Target 60,bull,7,42.6,63.8,68.5,72.6,Grasim
GFS Basic,2023-10-26,2023-11-01,1899.17,1846.38,15,-791.81,77.82,-869.63,-3.05,RSI Stop <30,bull,6,43.9,29.4,55.0,63.6,Grasim
GFS Basic,2024-01-04,2024-01-12,2096.94,2094.79,13,-27.94,75.89,-103.83,-0.38,RSI Target 60,bull,8,44.9,65.1,63.8,71.2,Grasim
GFS Basic,2024-01-17,2024-01-30,2105.08,2109.28,13,54.54,76.21,-21.67,-0.08,RSI Target 60,bull,13,35.7,61.8,59.8,71.2,Grasim
GFS Basic,2024-03-13,2024-04-03,2231.35,2287.16,12,669.67,75.53,594.14,2.22,RSI Target 60,bull,21,41.4,68.4,68.6,87.6,Grasim
GFS Basic,2024-05-24,2024-06-20,2444.81,2478.97,11,375.8,75.49,300.31,1.12,RSI Target 60,bull,27,43.1,65.4,64.1,81.7,Grasim
GFS Basic,2024-09-11,2024-10-01,2706.66,2789.6,10,829.4,76.34,753.06,2.78,RSI Target 60,bull,20,38.4,62.4,61.9,82.3,Grasim
GFS Basic,2025-05-23,2025-05-30,2693.85,2535.3,11,-1744.02,79.38,-1823.4,-6.15,RSI Stop <30,bull,7,41.2,27.1,54.8,63.9,Grasim
GFS Advanced,2006-11-28,2006-11-29,348.52,360.05,272,3133.95,229.24,2904.71,3.06,RSI Target 60,bull,1,42.2,65.8,77.3,74.4,Grasim
GFS Advanced,2007-12-06,2007-12-10,506.48,473.46,193,-6372.34,225.95,-6598.29,-6.75,Price < 50 EMA,bull,4,39.7,38.6,65.1,74.8,Grasim
GFS Advanced,2012-03-09,2012-03-26,377.92,371.18,242,-1629.47,216.88,-1846.34,-2.02,Price < 50 EMA,bull,17,36.1,42.9,67.6,63.9,Grasim
GFS Advanced,2012-11-07,2012-11-15,483.18,458.8,185,-4511.0,209.3,-4720.3,-5.28,Price < 50 EMA,bull,8,42.8,30.5,86.5,74.7,Grasim
GFS Advanced,2016-06-17,2016-06-28,629.7,649.46,135,2667.87,207.0,2460.87,2.89,RSI Target 60,bull,11,44.7,64.7,81.2,64.6,Grasim
GFS Advanced,2017-11-20,2017-11-21,1135.85,1110.63,77,-1942.42,207.67,-2150.1,-2.46,Price < 50 EMA,bull,1,41.4,34.5,60.4,82.6,Grasim
GFS Advanced,2021-04-30,2021-05-06,1330.82,1405.6,64,4785.89,209.56,4576.33,5.37,RSI Target 60,bull,6,43.4,68.6,73.6,79.1,Grasim
GFS Basic,2006-05-18,2006-05-22,169.65,133.29,559,-20325.09,205.01,-20530.1,-21.65,RSI Stop <30,bull,4,40.1,24.1,57.8,69.5,Hindalco
GFS Basic,2006-11-09,2006-11-17,147.6,133.92,511,-6987.39,175.7,-7163.09,-9.5,RSI Stop <30,bull,8,42.4,26.9,55.9,61.6,Hindalco
GFS Basic,2006-11-24,2006-12-07,136.4,140.51,503,2070.88,169.94,1900.94,2.77,RSI Target 60,bull,13,35.4,63.0,49.4,57.3,Hindalco
GFS Basic,2010-11-24,2010-12-07,188.86,200.71,373,4418.77,176.45,4242.32,6.02,RSI Target 60,bull,13,45.0,60.6,72.8,69.6,Hindalco
GFS Basic,2011-01-10,2011-02-23,222.74,187.96,334,-11616.51,168.62,-11785.13,-15.84,RSI Stop <30,bull,44,41.2,22.0,45.3,69.7,Hindalco
GFS Basic,2014-05-14,2014-05-19,137.91,139.84,459,886.54,156.91,729.62,1.15,RSI Target 60,bull,5,44.6,61.1,67.2,64.7,Hindalco
GFS Basic,2014-06-26,2014-07-01,154.66,161.17,413,2689.93,160.06,2529.86,3.96,RSI Target 60,bull,5,44.6,63.0,69.7,74.0,Hindalco
GFS Basic,2014-08-13,2014-08-25,172.89,151.61,384,-8171.37,154.4,-8325.76,-12.54,RSI Stop <30,bull,12,38.2,26.5,69.0,77.5,Hindalco
GFS Basic,2016-09-14,2016-10-03,142.29,145.45,411,1299.34,146.64,1152.7,1.97,RSI Target 60,bull,19,38.0,65.8,72.2,64.4,Hindalco
GFS Basic,2016-10-25,2016-11-03,144.7,153.67,411,3684.19,151.31,3532.88,5.94,RSI Target 60,bull,9,43.9,61.2,59.9,73.7,Hindalco
GFS Basic,2016-12-14,2016-12-23,172.58,150.36,364,-8085.34,146.55,-8231.89,-13.1,RSI Stop <30,bull,9,43.2,28.0,56.9,81.3,Hindalco
GFS Basic,2017-03-24,2017-05-26,184.43,187.27,299,848.0,138.76,709.24,1.29,RSI Target 60,bull,63,44.8,64.1,57.9,82.6,Hindalco
GFS Basic,2017-09-22,2017-09-27,233.3,221.55,239,-2809.16,136.33,-2945.49,-5.28,RSI Stop <30,bull,5,35.5,27.1,69.2,78.2,Hindalco
GFS Basic,2017-09-28,2017-10-12,223.24,250.75,237,6520.27,139.66,6380.61,12.06,RSI Target 60,bull,14,36.1,65.8,78.5,77.5,Hindalco
GFS Basic,2017-11-07,2017-11-24,260.64,238.61,226,-4976.89,141.07,-5117.97,-8.69,RSI Stop <30,bull,17,40.8,25.1,60.8,77.6,Hindalco
GFS Basic,2021-03-18,2021-03-24,322.06,306.5,168,-2614.48,132.86,-2747.34,-5.08,RSI Stop <30,bull,6,39.4,26.9,70.7,64.9,Hindalco
GFS Basic,2021-03-26,2021-04-05,308.88,338.23,167,4901.84,135.04,4766.8,9.24,RSI Target 60,bull,10,43.7,61.5,74.3,67.0,Hindalco
GFS Basic,2021-05-28,2021-06-03,375.07,385.06,149,1489.16,141.06,1348.1,2.41,RSI Target 60,bull,6,44.9,61.1,70.2,89.2,Hindalco
GFS Basic,2021-06-07,2021-06-21,386.22,354.58,148,-4682.51,137.5,-4820.02,-8.43,RSI Stop <30,bull,14,44.0,28.7,61.1,89.2,Hindalco
GFS Basic,2021-06-29,2021-07-07,371.69,379.71,142,1138.89,133.8,1005.09,1.9,RSI Target 60,bull,8,43.2,68.0,63.7,82.8,Hindalco
GFS Basic,2021-09-21,2021-09-29,451.12,479.95,119,3431.08,138.18,3292.89,6.13,RSI Target 60,bull,8,42.6,63.6,75.1,86.0,Hindalco
GFS Basic,2021-10-25,2021-11-08,478.34,456.3,119,-2622.77,139.11,-2761.88,-4.85,RSI Stop <30,bull,14,41.0,27.3,56.2,80.1,Hindalco
GFS Basic,2022-03-31,2022-04-12,604.73,526.76,89,-6938.91,127.75,-7066.65,-13.13,RSI Stop <30,bull,12,42.9,29.6,68.1,80.0,Hindalco
GFS Basic,2023-09-25,2023-11-13,475.8,480.95,100,514.79,121.6,393.18,0.83,RSI Target 60,bull,49,39.0,78.3,57.1,53.0,Hindalco
GFS Basic,2024-01-24,2024-02-08,554.81,593.22,86,3303.69,124.79,3178.9,6.66,RSI Target 60,bull,15,37.1,69.3,76.2,63.8,Hindalco
GFS Basic,2024-02-13,2024-02-20,594.31,504.73,85,-7614.51,119.7,-7734.21,-15.31,RSI Stop <30,bull,7,41.0,27.5,55.7,63.8,Hindalco
GFS Basic,2024-06-19,2024-06-25,679.44,676.29,64,-201.32,111.76,-313.07,-0.72,RSI Target 60,bull,6,37.8,64.1,85.0,72.6,Hindalco
GFS Basic,2024-06-26,2024-07-02,687.34,685.42,63,-120.97,111.44,-232.41,-0.54,RSI Target 60,bull,6,39.0,61.7,84.5,71.4,Hindalco
GFS Basic,2024-07-22,2024-08-05,677.17,606.05,63,-4480.42,105.5,-4585.92,-10.75,RSI Stop <30,bull,14,41.5,25.1,49.6,72.1,Hindalco
GFS Basic,2024-10-21,2024-10-31,751.32,680.71,51,-3600.78,96.75,-3697.53,-9.65,RSI Stop <30,bull,10,43.8,28.7,53.0,66.3,Hindalco
GFS Basic,2025-11-14,2025-11-19,816.91,790.55,43,-1133.21,92.22,-1225.43,-3.49,RSI Stop <30,bull,5,43.2,26.7,72.5,62.5,Hindalco
GFS Basic,2025-11-25,2025-12-08,788.49,819.04,43,1313.49,92.04,1221.45,3.6,RSI Target 60,bull,13,36.3,60.0,68.0,54.9,Hindalco
GFS Basic,2026-02-13,2026-02-18,967.03,898.8,36,-2456.38,90.15,-2546.54,-7.31,RSI Stop <30,bull,5,43.6,27.6,68.1,74.0,Hindalco
GFS Basic,2026-02-19,2026-03-06,907.45,958.42,36,1834.81,89.83,1744.98,5.34,RSI Target 60,bull,15,37.3,62.7,72.8,75.9,Hindalco
GFS Advanced,2011-01-11,2011-01-17,207.86,198.98,457,-4058.27,222.22,-4280.49,-4.51,Price < 50 EMA,bull,6,44.6,41.8,56.9,77.0,Hindalco
GFS Advanced,2016-09-14,2016-10-03,142.29,145.45,639,2020.14,219.48,1800.66,1.98,RSI Target 60,bull,19,38.0,65.8,72.2,64.4,Hindalco
GFS Advanced,2017-09-28,2017-10-12,223.24,250.75,414,11389.84,232.51,11157.33,12.07,RSI Target 60,bull,14,36.1,65.8,78.5,77.5,Hindalco
GFS Advanced,2021-03-18,2021-03-24,322.06,306.5,320,-4979.96,239.19,-5219.15,-5.06,RSI Stop <30,bull,6,39.4,26.9,70.7,64.9,Hindalco
GFS Advanced,2021-09-21,2021-09-29,451.12,479.95,217,6256.67,239.35,6017.32,6.15,RSI Target 60,bull,8,42.6,63.6,75.1,86.0,Hindalco
GFS Advanced,2024-01-24,2024-02-08,554.81,593.22,187,7183.6,253.32,6930.27,6.68,RSI Target 60,bull,15,37.1,69.3,76.2,63.8,Hindalco
GFS Advanced,2024-07-31,2024-08-02,656.72,639.35,168,-2919.62,257.48,-3177.1,-2.88,Price < 50 EMA,bull,2,40.5,35.0,49.6,72.1,Hindalco
GFS Basic,2008-01-10,2008-01-21,113.37,86.81,837,-22236.6,203.16,-22439.76,-23.65,RSI Stop <30,bull,11,38.3,24.0,65.3,87.2,IndusInd Bank
GFS Basic,2008-01-28,2008-03-05,88.53,78.7,832,-8184.31,170.54,-8354.85,-11.34,RSI Stop <30,bull,37,36.1,27.9,48.7,68.0,IndusInd Bank
GFS Basic,2009-11-03,2009-11-19,115.15,115.58,570,244.92,161.44,83.47,0.13,RSI Target 60,bull,16,44.1,60.4,73.5,72.9,IndusInd Bank
GFS Basic,2009-11-26,2009-11-27,114.47,109.54,575,-2832.71,158.66,-2991.37,-4.54,RSI Stop <30,bull,1,39.4,23.3,64.4,72.9,IndusInd Bank
GFS Basic,2009-12-30,2010-01-19,128.24,134.37,491,3013.06,158.37,2854.68,4.53,RSI Target 60,bull,20,44.8,65.9,63.3,88.3,IndusInd Bank
GFS Basic,2010-02-24,2010-03-03,140.51,149.63,467,4259.27,165.56,4093.71,6.24,RSI Target 60,bull,7,39.6,69.1,64.8,94.3,IndusInd Bank
GFS Basic,2010-08-02,2010-08-10,176.09,200.88,395,9791.08,180.04,9611.04,13.82,RSI Target 60,bull,8,40.6,62.5,60.4,99.3,IndusInd Bank
GFS Basic,2010-10-18,2010-11-01,250.39,262.11,314,3677.43,193.86,3483.57,4.43,RSI Target 60,bull,14,44.8,62.7,70.1,98.0,IndusInd Bank
GFS Basic,2011-04-27,2011-05-02,254.48,232.64,322,-7032.65,190.14,-7222.79,-8.81,RSI Stop <30,bull,5,42.5,29.0,60.0,70.6,IndusInd Bank
GFS Basic,2011-05-09,2011-05-11,231.72,230.57,324,-372.02,181.78,-553.8,-0.74,RSI Stop <30,bull,2,35.2,29.4,63.4,70.6,IndusInd Bank
GFS Basic,2011-05-19,2011-05-31,223.1,242.03,334,6324.03,187.47,6136.56,8.24,RSI Target 60,sideways,12,37.2,60.1,63.9,68.7,IndusInd Bank
GFS Basic,2011-06-16,2011-06-23,242.41,232.45,331,-3296.21,190.22,-3486.44,-4.35,RSI Stop <30,sideways,7,43.6,25.5,56.7,68.7,IndusInd Bank
GFS Basic,2012-04-27,2012-05-09,313.09,283.14,246,-7368.12,178.85,-7546.97,-9.8,RSI Stop <30,bull,12,44.0,23.9,62.3,69.4,IndusInd Bank
GFS Basic,2012-08-29,2012-09-05,303.51,290.39,230,-3019.16,167.33,-3186.49,-4.56,RSI Stop <30,bull,7,37.2,23.3,54.0,57.1,IndusInd Bank
GFS Basic,2012-10-23,2012-11-07,338.07,341.22,198,623.06,164.73,458.33,0.68,RSI Target 60,bull,15,42.9,70.3,70.1,67.0,IndusInd Bank
GFS Basic,2012-12-27,2013-01-02,397.18,402.36,169,875.16,165.4,709.76,1.06,RSI Target 60,bull,6,42.6,70.8,79.0,68.2,IndusInd Bank
GFS Basic,2013-01-21,2013-02-07,398.85,400.45,170,271.87,166.29,105.58,0.16,RSI Target 60,bull,17,43.2,62.0,76.5,77.4,IndusInd Bank
GFS Basic,2013-02-21,2013-03-01,414.81,372.58,164,-6925.75,159.33,-7085.08,-10.41,RSI Stop <30,bull,8,40.2,29.5,57.1,77.2,IndusInd Bank
GFS Basic,2013-06-05,2013-06-14,483.5,447.98,127,-4510.46,147.11,-4657.57,-7.59,RSI Stop <30,bull,9,44.8,28.2,60.4,76.8,IndusInd Bank
GFS Basic,2013-06-25,2013-07-10,436.08,463.74,130,3596.13,145.04,3451.09,6.09,RSI Target 60,bull,15,37.6,67.4,67.7,67.3,IndusInd Bank
GFS Basic,2014-06-05,2014-06-19,512.92,524.53,117,1357.68,150.1,1207.58,2.01,RSI Target 60,bull,14,35.5,60.4,69.8,60.7,IndusInd Bank
GFS Basic,2014-09-30,2014-10-17,595.33,621.99,103,2745.2,154.44,2590.76,4.23,RSI Target 60,bull,17,44.0,65.1,79.8,74.1,IndusInd Bank
GFS Basic,2015-02-19,2015-03-02,819.52,888.96,77,5346.96,161.1,5185.86,8.22,RSI Target 60,bull,11,43.4,76.9,76.3,87.1,IndusInd Bank
GFS Basic,2015-03-25,2015-03-26,844.58,809.76,81,-2820.52,164.43,-2984.95,-4.36,RSI Stop <30,bull,1,35.0,29.6,67.8,87.1,IndusInd Bank
GFS Basic,2015-03-27,2015-04-06,828.04,861.14,79,2615.09,163.41,2451.68,3.75,RSI Target 60,bull,10,44.5,62.1,71.3,93.0,IndusInd Bank
GFS Basic,2015-08-12,2015-09-03,901.6,802.82,75,-7407.99,157.92,-7565.91,-11.19,RSI Stop <30,bull,22,38.4,27.8,49.8,71.2,IndusInd Bank
GFS Basic,2016-06-21,2016-07-08,1053.02,1069.33,58,945.84,152.03,793.8,1.3,RSI Target 60,bull,17,44.4,61.4,79.2,67.0,IndusInd Bank
GFS Basic,2016-08-17,2016-09-06,1122.94,1164.47,55,2284.63,154.95,2129.69,3.45,RSI Target 60,bull,20,42.8,70.8,71.8,68.1,IndusInd Bank
GFS Basic,2016-09-27,2016-10-06,1153.62,1159.92,55,346.34,156.69,189.65,0.3,RSI Target 60,bull,9,44.9,62.0,65.8,64.3,IndusInd Bank
GFS Basic,2016-10-20,2016-10-21,1156.19,1161.96,55,317.51,156.97,160.54,0.25,RSI Target 60,bull,1,43.1,62.6,65.3,64.3,IndusInd Bank
GFS Basic,2016-10-25,2016-11-15,1162.88,1037.44,55,-6899.45,150.31,-7049.76,-11.02,RSI Stop <30,bull,21,35.4,26.0,51.2,75.3,IndusInd Bank
GFS Basic,2017-03-03,2017-03-16,1268.29,1306.46,45,1717.51,143.94,1573.57,2.76,RSI Target 60,bull,13,42.6,63.8,80.1,70.4,IndusInd Bank
GFS Basic,2017-05-04,2017-05-25,1378.92,1387.18,42,346.72,144.39,202.33,0.35,RSI Target 60,bull,21,42.7,63.6,61.1,86.6,IndusInd Bank
GFS Basic,2017-06-22,2017-06-30,1436.45,1403.64,41,-1344.92,144.82,-1489.73,-2.53,RSI Stop <30,bull,8,40.9,29.0,63.3,82.7,IndusInd Bank
GFS Basic,2017-07-03,2017-07-06,1409.37,1442.18,41,1345.03,145.14,1199.9,2.08,RSI Target 60,bull,3,42.9,63.9,63.3,82.7,IndusInd Bank
GFS Basic,2017-08-21,2017-09-01,1549.68,1612.2,38,2375.76,148.66,2227.1,3.78,RSI Target 60,bull,11,40.3,67.1,77.1,85.3,IndusInd Bank
GFS Basic,2017-09-27,2017-09-29,1627.4,1602.63,37,-916.74,148.19,-1064.93,-1.77,RSI Stop <30,bull,2,44.6,27.7,77.1,85.3,IndusInd Bank
GFS Basic,2017-10-03,2017-10-13,1616.91,1667.55,37,1873.65,150.22,1723.43,2.88,RSI Target 60,bull,10,38.1,62.7,80.9,84.5,IndusInd Bank
GFS Basic,2017-10-24,2017-11-02,1628.12,1550.51,37,-2871.38,146.22,-3017.61,-5.01,RSI Stop <30,bull,9,43.0,27.3,56.8,78.4,IndusInd Bank
GFS Basic,2018-05-23,2018-05-28,1841.78,1823.89,31,-554.71,141.64,-696.35,-1.22,RSI Target 60,bull,5,43.7,60.1,80.5,83.7,IndusInd Bank
GFS Basic,2018-06-08,2018-06-12,1851.75,1862.28,31,326.56,143.24,183.32,0.32,RSI Target 60,bull,4,44.9,64.4,75.2,82.7,IndusInd Bank
GFS Basic,2018-07-10,2018-07-30,1885.93,1891.68,30,172.61,141.24,31.37,0.06,RSI Target 60,bull,20,41.1,60.7,71.1,80.6,IndusInd Bank
GFS Basic,2018-08-21,2018-08-24,1922.21,1851.31,30,-2127.22,141.28,-2268.5,-3.93,RSI Stop <30,bull,3,43.0,19.8,51.4,81.4,IndusInd Bank
GFS Basic,2021-07-20,2021-08-02,999.71,953.64,56,-2580.2,137.07,-2717.27,-4.85,RSI Stop <30,bull,13,38.2,29.4,65.9,74.1,IndusInd Bank
GFS Basic,2021-08-03,2021-08-10,963.43,997.65,55,1882.06,135.04,1747.03,3.3,RSI Target 60,bull,7,40.4,64.8,62.6,74.1,IndusInd Bank
GFS Basic,2021-10-29,2021-11-23,1205.92,951.89,45,-11431.39,124.08,-11555.47,-21.29,RSI Stop <30,bull,25,42.7,12.4,49.2,72.5,IndusInd Bank
GFS Basic,2023-08-11,2023-08-24,1418.96,1408.8,31,-315.16,112.76,-427.92,-0.97,RSI Target 60,bull,13,42.3,65.1,75.7,71.8,IndusInd Bank
GFS Basic,2023-08-31,2023-09-05,1396.11,1407.41,31,350.52,111.87,238.65,0.55,RSI Target 60,bull,5,35.2,62.5,74.7,78.2,IndusInd Bank
GFS Basic,2023-09-28,2023-11-08,1423.91,1471.87,30,1438.61,111.75,1326.86,3.11,RSI Target 60,bull,41,44.2,63.9,60.6,71.3,IndusInd Bank
GFS Basic,2023-11-30,2023-12-13,1473.93,1489.61,30,470.33,114.08,356.24,0.81,RSI Target 60,bull,13,42.4,60.3,67.0,69.4,IndusInd Bank
GFS Basic,2024-01-19,2024-02-06,1622.41,1494.06,28,-3593.81,112.56,-3706.37,-8.16,RSI Stop <30,bull,18,43.9,27.7,59.1,71.3,IndusInd Bank
GFS Advanced,2013-01-22,2013-02-07,393.74,400.45,241,1618.35,227.87,1390.47,1.47,RSI Target 60,bull,16,39.0,62.0,76.5,77.4,IndusInd Bank
GFS Advanced,2016-06-23,2016-07-08,1037.88,1069.33,92,2892.95,230.51,2662.43,2.79,RSI Target 60,bull,15,42.9,61.4,79.2,67.0,IndusInd Bank
GFS Advanced,2017-06-28,2017-06-30,1426.95,1403.64,69,-1607.87,232.46,-1840.33,-1.87,RSI Stop <30,bull,2,38.3,29.0,63.3,82.7,IndusInd Bank
GFS Advanced,2017-07-03,2017-07-06,1409.37,1442.18,68,2230.79,230.61,2000.18,2.09,RSI Target 60,bull,3,42.9,63.9,63.3,82.7,IndusInd Bank
GFS Advanced,2021-08-03,2021-08-05,963.43,963.0,102,-44.08,233.66,-277.74,-0.28,Price < 50 EMA,bull,2,40.4,35.3,65.9,74.1,IndusInd Bank
GFS Basic,2020-08-10,2020-08-20,873.64,842.15,108,-3400.3,221.48,-3621.78,-3.84,RSI Stop <30,sideways,10,44.0,29.8,60.0,61.1,SBI Life
GFS Basic,2020-08-21,2020-10-23,854.76,761.03,107,-10028.52,208.18,-10236.7,-11.19,RSI Stop <30,sideways,63,44.2,26.9,34.8,50.7,SBI Life
GFS Basic,2021-05-31,2021-06-04,978.36,979.51,83,95.55,195.88,-100.33,-0.12,RSI Target 60,bull,4,36.5,64.4,73.4,74.0,SBI Life
GFS Basic,2021-09-22,2021-09-30,1185.48,1203.26,68,1208.95,195.72,1013.22,1.26,RSI Target 60,bull,8,41.5,65.6,77.7,72.7,SBI Life
GFS Basic,2021-10-13,2021-10-25,1204.37,1118.69,68,-5825.76,191.29,-6017.05,-7.35,RSI Stop <30,bull,12,43.2,28.1,63.9,72.7,SBI Life
GFS Basic,2021-10-27,2022-01-04,1167.99,1208.71,65,2646.83,186.78,2460.05,3.24,RSI Target 60,bull,69,43.7,63.9,45.8,83.1,SBI Life
GFS Basic,2022-08-23,2022-08-30,1302.34,1318.6,60,975.5,189.99,785.52,1.01,RSI Target 60,bull,7,40.9,63.5,76.9,65.7,SBI Life
GFS Basic,2022-09-16,2022-09-27,1307.9,1232.49,61,-4600.44,187.86,-4788.3,-6.0,RSI Stop <30,bull,11,41.5,29.5,76.9,65.8,SBI Life
GFS Basic,2023-12-20,2023-12-26,1441.38,1387.53,52,-2800.05,178.99,-2979.04,-3.97,RSI Stop <30,bull,6,42.7,27.3,52.3,65.8,SBI Life
GFS Basic,2023-12-29,2024-01-10,1438.34,1443.37,50,251.3,175.41,75.9,0.11,RSI Target 60,bull,12,40.0,62.1,66.0,64.6,SBI Life
GFS Basic,2024-01-18,2024-02-13,1438.34,1459.43,50,1054.31,176.24,878.07,1.22,RSI Target 60,bull,26,43.2,66.0,63.2,60.2,SBI Life
GFS Basic,2024-04-02,2024-04-10,1514.87,1497.66,48,-825.81,176.06,-1001.87,-1.38,RSI Target 60,bull,8,36.8,60.5,58.6,69.5,SBI Life
GFS Basic,2024-08-16,2024-08-26,1702.59,1789.45,42,3648.2,178.02,3470.18,4.85,RSI Target 60,bull,10,38.7,61.6,80.1,77.0,SBI Life
GFS Basic,2024-09-24,2024-10-11,1919.64,1728.49,39,-7454.85,173.98,-7628.83,-10.19,RSI Stop <30,bull,17,42.3,29.1,64.2,79.0,SBI Life
GFS Basic,2025-06-12,2025-06-23,1799.3,1815.17,38,602.99,167.9,435.09,0.64,RSI Target 60,bull,11,38.8,63.1,78.9,60.1,SBI Life
GFS Basic,2025-07-16,2025-08-06,1850.05,1850.8,37,27.61,167.48,-139.87,-0.2,RSI Target 60,bull,21,42.3,60.7,58.3,65.4,SBI Life
GFS Basic,2026-01-22,2026-02-18,2074.95,2055.71,33,-634.97,166.84,-801.8,-1.17,RSI Target 60,bull,27,39.7,67.7,55.3,80.1,SBI Life
GFS Basic,2020-08-10,2020-08-14,604.9,578.6,157,-4128.83,222.09,-4350.92,-4.58,RSI Stop <30,bull,4,41.6,24.6,63.3,64.0,HDFC Life
GFS Basic,2020-08-24,2020-08-31,600.02,565.85,151,-5159.51,211.32,-5370.84,-5.93,RSI Stop <30,bull,7,37.6,29.5,70.3,58.0,HDFC Life
GFS Basic,2023-09-28,2023-10-10,645.89,617.13,132,-3796.03,200.86,-3996.89,-4.69,RSI Stop <30,bull,12,38.8,29.0,43.4,59.8,HDFC Life
GFS Basic,2024-08-16,2024-08-27,689.04,737.14,118,5676.03,201.89,5474.14,6.73,RSI Target 60,bull,11,44.6,74.0,80.0,60.8,HDFC Life
