strategy,entry_date,exit_date,entry_price,exit_price,direction,lot_size,gross_pnl,costs,net_pnl,pnl_pct,reason,regime,duration,option_type,strike,expiry,entry_prem,exit_prem,iv_entry,premium_collected,premium_at_exit,strike_ce,strike_pe,net_premium,cost_at_exit,max_loss,strike_long,strike_short,debit_paid,exit_value
S1 Bull Call Spread,2021-08-05,2021-08-10,,,,25,-1113.47,182.58,-1296.05,-53.08,Near Expiry,bull,5,,,2021-08-12,,,12.9,,,,,,,,16300.0,16600.0,97.67,53.13
S1 Bull Call Spread,2021-08-10,2021-08-11,,,,25,-424.54,178.11,-602.64,-45.37,Near Expiry,bull,1,,,2021-08-12,,,12.7,,,,,,,,16300.0,16600.0,53.13,36.15
S1 Bull Call Spread,2021-08-11,2021-08-12,,,,25,706.23,179.03,527.2,58.33,Near Expiry,bull,1,,,2021-08-12,,,12.7,,,,,,,,16300.0,16600.0,36.15,64.4
S1 Bull Call Spread,2021-08-12,2021-08-16,,,,25,2297.36,193.27,2104.09,75.82,Target 80%,bull,4,,,2021-08-19,,,12.4,,,,,,,,16350.0,16700.0,111.01,202.9
S1 Bull Call Spread,2021-08-16,2021-08-17,,,,25,407.88,183.4,224.48,10.28,Near Expiry,bull,1,,,2021-08-19,,,13.5,,,,,,,,16550.0,16900.0,87.33,103.64
S1 Bull Call Spread,2021-08-17,2021-08-18,,,,25,-1075.37,178.57,-1253.93,-66.86,Near Expiry,bull,1,,,2021-08-19,,,13.4,,,,,,,,16600.0,16950.0,75.02,32.0
S1 Bull Call Spread,2021-08-18,2021-08-20,,,,25,-1407.97,176.12,-1584.09,-112.51,Near Expiry,bull,2,,,2021-08-19,,,12.9,,,,,,,,16550.0,16900.0,56.32,0.0
S1 Bull Call Spread,2021-08-20,2021-08-24,,,,25,1786.4,190.22,1596.18,59.63,Near Expiry,bull,4,,,2021-08-26,,,14.0,,,,,,,,16450.0,16800.0,107.07,178.52
S1 Bull Call Spread,2021-08-24,2021-08-25,,,,25,-290.74,180.69,-471.43,-23.72,Near Expiry,bull,1,,,2021-08-26,,,13.2,,,,,,,,16600.0,16950.0,79.5,67.87
S1 Bull Call Spread,2021-08-25,2021-08-26,,,,25,-1020.54,175.66,-1196.2,-117.21,Near Expiry,bull,1,,,2021-08-26,,,13.5,,,,,,,,16650.0,16950.0,40.82,0.0
S1 Bull Call Spread,2021-08-26,2021-08-30,,,,25,3047.4,198.54,2848.86,115.97,Target 80%,bull,4,,,2021-09-02,,,13.5,,,,,,,,16650.0,16950.0,98.26,220.15
S1 Bull Call Spread,2021-08-30,2021-08-31,,,,25,2526.34,189.1,2337.23,132.22,Near Expiry,bull,1,,,2021-09-02,,,13.3,,,,,,,,16950.0,17250.0,70.71,171.76
S1 Bull Call Spread,2021-08-31,2021-09-01,,,,25,-1031.55,177.92,-1209.47,-75.36,Near Expiry,bull,1,,,2021-09-02,,,14.5,,,,,,,,17150.0,17450.0,64.19,22.93
S1 Bull Call Spread,2021-09-01,2021-09-02,,,,25,2336.36,183.0,2153.35,211.65,Near Expiry,bull,1,,,2021-09-02,,,14.2,,,,,,,,17100.0,17400.0,40.7,134.15
S1 Bull Call Spread,2021-09-02,2021-09-07,,,,25,718.21,188.68,529.52,19.27,Near Expiry,bull,5,,,2021-09-09,,,14.2,,,,,,,,17250.0,17600.0,109.91,138.64
S1 Bull Call Spread,2021-09-07,2021-09-08,,,,25,-676.57,180.25,-856.82,-41.58,Near Expiry,bull,1,,,2021-09-09,,,14.9,,,,,,,,17350.0,17700.0,82.44,55.37
S1 Bull Call Spread,2021-09-08,2021-09-09,,,,25,-903.08,177.16,-1080.24,-78.03,Near Expiry,bull,1,,,2021-09-09,,,14.4,,,,,,,,17350.0,17700.0,55.37,19.25
S1 Bull Call Spread,2021-09-09,2021-09-14,,,,25,-882.01,185.9,-1067.92,-35.06,Near Expiry,bull,5,,,2021-09-16,,,13.9,,,,,,,,17350.0,17700.0,121.84,86.56
S1 Bull Call Spread,2021-09-14,2021-09-15,,,,25,1746.72,183.75,1562.97,101.22,Near Expiry,bull,1,,,2021-09-16,,,13.6,,,,,,,,17400.0,17750.0,61.77,131.64
S1 Bull Call Spread,2021-09-15,2021-09-16,,,,25,1685.41,183.4,1502.01,96.77,Near Expiry,bull,1,,,2021-09-16,,,13.7,,,,,,,,17500.0,17850.0,62.08,129.5
S1 Bull Call Spread,2021-09-16,2021-09-20,,,,25,-2074.7,182.03,-2256.73,-81.82,Stop Loss 50%,bull,4,,,2021-09-23,,,14.4,,,,,,,,17650.0,18000.0,110.33,27.34
S1 Bull Call Spread,2021-09-24,2021-09-28,,,,25,-1703.44,185.09,-1888.53,-61.99,Near Expiry,bull,4,,,2021-09-30,,,16.9,,,,,,,,17850.0,18200.0,121.85,53.71
S1 Bull Call Spread,2021-10-13,2021-10-14,,,,25,3013.98,186.86,2827.12,166.32,Near Expiry,bull,1,,,2021-10-14,,,16.1,,,,,,,,18150.0,18500.0,67.99,188.55
S1 Bull Call Spread,2021-10-14,2021-10-19,,,,25,48.39,189.87,-141.48,-4.72,Near Expiry,bull,5,,,2021-10-21,,,15.8,,,,,,,,18350.0,18700.0,119.97,121.91
S1 Bull Call Spread,2021-10-19,2021-10-20,,,,25,-1956.75,179.3,-2136.04,-84.08,Near Expiry,bull,1,,,2021-10-21,,,17.4,,,,,,,,18400.0,18800.0,101.62,23.35
S1 Bull Call Spread,2021-10-20,2021-10-21,,,,25,-1979.43,176.9,-2156.33,-108.94,Near Expiry,bull,1,,,2021-10-21,,,18.3,,,,,,,,18250.0,18650.0,79.18,0.0
S1 Bull Call Spread,2021-10-21,2021-10-22,,,,25,-605.59,191.43,-797.02,-26.02,Signal Exit,bull,1,,,2021-10-28,,,18.0,,,,,,,,18200.0,18550.0,122.53,98.3
S1 Bull Call Spread,2021-12-16,2021-12-17,,,,25,-1884.7,184.68,-2069.38,-68.89,Stop Loss 50%,bull,1,,,2021-12-23,,,15.9,,,,,,,,17250.0,17600.0,120.16,44.77
S1 Bull Call Spread,2022-01-03,2022-01-04,,,,25,1978.33,188.94,1789.4,81.98,Near Expiry,bull,1,,,2022-01-06,,,16.5,,,,,,,,17650.0,18000.0,87.31,166.45
S1 Bull Call Spread,2022-01-04,2022-01-05,,,,25,1399.98,185.74,1214.24,56.88,Near Expiry,bull,1,,,2022-01-06,,,16.1,,,,,,,,17800.0,18150.0,85.39,141.39
S1 Bull Call Spread,2022-01-05,2022-01-06,,,,25,-1342.07,176.09,-1518.16,-113.12,Near Expiry,bull,1,,,2022-01-06,,,17.2,,,,,,,,17950.0,18300.0,53.68,0.0
S1 Bull Call Spread,2022-01-06,2022-01-11,,,,25,2973.37,203.27,2770.1,87.82,Near Expiry,bull,5,,,2022-01-13,,,18.0,,,,,,,,17750.0,18100.0,126.18,245.11
S1 Bull Call Spread,2022-01-11,2022-01-12,,,,25,1890.51,188.06,1702.45,73.8,Near Expiry,bull,1,,,2022-01-13,,,17.8,,,,,,,,18050.0,18400.0,92.28,167.9
S1 Bull Call Spread,2022-01-12,2022-01-13,,,,25,-375.77,179.83,-555.6,-30.51,Near Expiry,bull,1,,,2022-01-13,,,17.2,,,,,,,,18200.0,18600.0,72.83,57.8
S1 Bull Call Spread,2022-01-13,2022-01-18,,,,25,-2152.61,185.55,-2338.15,-73.03,Near Expiry,bull,5,,,2022-01-20,,,16.7,,,,,,,,18250.0,18600.0,128.06,41.95
S1 Bull Call Spread,2022-01-18,2022-01-19,,,,25,-2091.35,178.78,-2270.13,-91.5,Near Expiry,bull,1,,,2022-01-20,,,17.8,,,,,,,,18100.0,18500.0,99.24,15.58
S1 Bull Call Spread,2022-01-19,2022-01-20,,,,25,-1540.4,176.37,-1716.76,-111.45,Near Expiry,bull,1,,,2022-01-20,,,17.8,,,,,,,,17950.0,18300.0,61.62,0.0
S1 Bull Call Spread,2022-01-20,2022-01-21,,,,25,-1011.95,190.98,-1202.93,-37.3,Signal Exit,bull,1,,,2022-01-27,,,17.8,,,,,,,,17750.0,18100.0,128.98,88.51
S1 Bull Call Spread,2022-03-17,2022-03-22,,,,25,-519.65,194.02,-713.67,-21.7,Near Expiry,bull,5,,,2022-03-24,,,22.6,,,,,,,,17300.0,17650.0,131.53,110.74
S1 Bull Call Spread,2022-03-22,2022-03-23,,,,25,-1205.46,183.48,-1388.94,-50.17,Near Expiry,bull,1,,,2022-03-24,,,24.1,,,,,,,,17300.0,17650.0,110.74,62.53
S1 Bull Call Spread,2022-03-23,2022-03-24,,,,25,-2067.09,177.42,-2244.5,-108.58,Near Expiry,bull,1,,,2022-03-24,,,24.8,,,,,,,,17250.0,17600.0,82.68,0.0
S1 Bull Call Spread,2022-03-24,2022-03-29,,,,25,293.92,199.2,94.72,2.68,Near Expiry,bull,5,,,2022-03-31,,,23.9,,,,,,,,17200.0,17550.0,141.59,153.34
S1 Bull Call Spread,2022-03-29,2022-03-30,,,,25,1680.16,188.6,1491.56,71.81,Near Expiry,bull,1,,,2022-03-31,,,21.3,,,,,,,,17350.0,17650.0,83.08,150.29
S1 Bull Call Spread,2022-03-30,2022-03-31,,,,25,-1836.4,176.85,-2013.26,-109.63,Near Expiry,bull,1,,,2022-03-31,,,20.6,,,,,,,,17500.0,17850.0,73.46,0.0
S1 Bull Call Spread,2022-03-31,2022-04-04,,,,25,4673.08,227.99,4445.09,131.14,Target 80%,bull,4,,,2022-04-07,,,20.6,,,,,,,,17450.0,17800.0,135.58,322.51
S1 Bull Call Spread,2022-04-04,2022-04-05,,,,25,-1189.18,182.66,-1371.84,-52.4,Near Expiry,bull,1,,,2022-04-07,,,17.9,,,,,,,,18050.0,18400.0,104.73,57.16
S1 Bull Call Spread,2022-04-05,2022-04-06,,,,25,-1827.88,179.37,-2007.24,-84.49,Near Expiry,bull,1,,,2022-04-07,,,18.5,,,,,,,,17950.0,18300.0,95.02,21.91
S1 Bull Call Spread,2022-04-06,2022-04-07,,,,25,-1856.03,176.83,-2032.87,-109.53,Near Expiry,bull,1,,,2022-04-07,,,19.0,,,,,,,,17800.0,18150.0,74.24,0.0
S1 Bull Call Spread,2022-04-07,2022-04-11,,,,25,-525.08,189.11,-714.19,-23.37,Near Expiry,bull,4,,,2022-04-13,,,19.0,,,,,,,,17650.0,18000.0,122.22,101.21
S1 Bull Call Spread,2022-04-11,2022-04-12,,,,25,-2027.35,179.48,-2206.84,-84.04,Near Expiry,bull,1,,,2022-04-13,,,18.3,,,,,,,,17650.0,18050.0,105.04,23.95
S1 Bull Call Spread,2022-04-12,2022-04-13,,,,25,-1441.76,176.23,-1617.99,-112.22,Near Expiry,bull,1,,,2022-04-13,,,18.2,,,,,,,,17550.0,17900.0,57.67,0.0
S1 Bull Call Spread,2022-09-13,2022-09-14,,,,25,-1303.83,180.69,-1484.52,-58.64,Near Expiry,bull,1,,,2022-09-15,,,17.5,,,,,,,,18050.0,18450.0,101.26,49.11
S1 Bull Call Spread,2022-09-14,2022-09-15,,,,25,-1766.34,176.69,-1943.03,-110.0,Near Expiry,bull,1,,,2022-09-15,,,18.3,,,,,,,,18000.0,18350.0,70.65,0.0
S1 Bull Call Spread,2022-10-17,2022-10-18,,,,25,1934.35,192.18,1742.17,65.07,Near Expiry,bull,1,,,2022-10-20,,,18.4,,,,,,,,17300.0,17650.0,107.09,184.47
S1 Bull Call Spread,2022-10-18,2022-10-19,,,,25,-255.51,181.33,-436.84,-21.58,Near Expiry,bull,1,,,2022-10-20,,,17.5,,,,,,,,17500.0,17850.0,80.98,70.76
S1 Bull Call Spread,2022-10-19,2022-10-20,,,,25,-170.3,180.15,-350.45,-19.81,Near Expiry,bull,1,,,2022-10-20,,,17.5,,,,,,,,17500.0,17850.0,70.76,63.95
S1 Bull Call Spread,2022-10-20,2022-10-25,,,,25,243.93,192.12,51.81,1.6,Near Expiry,bull,5,,,2022-10-27,,,17.2,,,,,,,,17550.0,17900.0,129.31,139.07
S1 Bull Call Spread,2022-10-25,2022-10-27,,,,25,-29.4,182.38,-211.78,-9.61,Near Expiry,bull,2,,,2022-10-27,,,16.9,,,,,,,,17650.0,18000.0,88.13,86.95
S1 Bull Call Spread,2022-10-27,2022-10-31,,,,25,2546.21,200.08,2346.13,78.18,Target 80%,bull,4,,,2022-11-03,,,16.6,,,,,,,,17750.0,18100.0,120.04,221.89
S1 Bull Call Spread,2022-10-31,2022-11-01,,,,25,1492.4,189.23,1303.18,51.49,Near Expiry,bull,1,,,2022-11-03,,,15.8,,,,,,,,18000.0,18350.0,101.24,160.94
S1 Bull Call Spread,2022-11-01,2022-11-02,,,,25,-1156.49,179.33,-1335.82,-65.03,Near Expiry,bull,1,,,2022-11-03,,,16.1,,,,,,,,18150.0,18500.0,82.17,35.91
S1 Bull Call Spread,2022-11-02,2022-11-03,,,,25,-1390.09,176.15,-1566.23,-112.67,Near Expiry,bull,1,,,2022-11-03,,,16.7,,,,,,,,18100.0,18450.0,55.6,0.0
S1 Bull Call Spread,2022-11-03,2022-11-09,,,,25,72.17,189.51,-117.35,-3.78,Near Expiry,bull,6,,,2022-11-10,,,15.9,,,,,,,,18050.0,18400.0,124.02,126.91
S1 Bull Call Spread,2022-11-09,2022-11-10,,,,25,-1622.53,176.44,-1798.97,-110.87,Near Expiry,bull,1,,,2022-11-10,,,15.9,,,,,,,,18150.0,18500.0,64.9,0.0
S1 Bull Call Spread,2022-11-10,2022-11-11,,,,25,2850.26,204.16,2646.11,91.88,Target 80%,bull,1,,,2022-11-17,,,15.6,,,,,,,,18050.0,18400.0,115.19,229.21
S1 Bull Call Spread,2022-11-11,2022-11-15,,,,25,-209.22,186.87,-396.09,-13.82,Near Expiry,bull,4,,,2022-11-17,,,14.4,,,,,,,,18350.0,18700.0,114.63,106.27
S1 Bull Call Spread,2022-11-15,2022-11-16,,,,25,-416.53,180.74,-597.28,-29.56,Near Expiry,bull,1,,,2022-11-17,,,14.6,,,,,,,,18400.0,18750.0,80.84,64.17
S1 Bull Call Spread,2022-11-16,2022-11-17,,,,25,-1613.14,176.38,-1789.52,-110.93,Near Expiry,bull,1,,,2022-11-17,,,15.1,,,,,,,,18400.0,18800.0,64.53,0.0
S1 Bull Call Spread,2022-11-17,2022-11-21,,,,25,-2187.6,183.3,-2370.9,-79.7,Stop Loss 50%,bull,4,,,2022-11-24,,,14.9,,,,,,,,18350.0,18700.0,118.99,31.48
S1 Bull Call Spread,2022-11-28,2022-11-29,,,,25,417.78,184.36,233.42,9.54,Near Expiry,bull,1,,,2022-12-01,,,13.6,,,,,,,,18550.0,18950.0,97.89,114.6
S1 Bull Call Spread,2022-11-29,2022-11-30,,,,25,2023.33,186.5,1836.83,85.32,Near Expiry,bull,1,,,2022-12-01,,,13.6,,,,,,,,18600.0,19000.0,86.11,167.05
S1 Bull Call Spread,2022-11-30,2022-12-01,,,,25,61.76,179.66,-117.9,-7.86,Near Expiry,bull,1,,,2022-12-01,,,13.8,,,,,,,,18750.0,19150.0,60.03,62.5
S1 Bull Call Spread,2022-12-01,2022-12-05,,,,25,-1909.01,183.77,-2092.79,-64.38,Stop Loss 50%,bull,4,,,2022-12-08,,,13.4,,,,,,,,18800.0,19200.0,130.02,53.66
S1 Bull Call Spread,2022-12-05,2022-12-06,,,,25,-991.12,180.68,-1171.8,-50.05,Near Expiry,bull,1,,,2022-12-08,,,13.7,,,,,,,,18700.0,19100.0,93.64,54.0
S1 Bull Call Spread,2022-12-06,2022-12-07,,,,25,-1302.64,178.11,-1480.75,-79.88,Near Expiry,bull,1,,,2022-12-08,,,14.0,,,,,,,,18650.0,19000.0,74.15,22.04
S1 Bull Call Spread,2023-02-16,2023-02-20,,,,25,-2165.23,181.0,-2346.23,-86.88,Stop Loss 50%,bull,4,,,2023-02-23,,,12.9,,,,,,,,18050.0,18400.0,108.02,21.42
S1 Bull Call Spread,2023-02-20,2023-02-21,,,,25,-481.08,181.03,-662.11,-31.86,Near Expiry,bull,1,,,2023-02-23,,,13.4,,,,,,,,17850.0,18200.0,83.12,63.88
S1 Bull Call Spread,2023-02-21,2023-02-22,,,,25,-1568.38,176.56,-1744.94,-109.26,Near Expiry,bull,1,,,2023-02-23,,,14.0,,,,,,,,17850.0,18200.0,63.88,1.15
S1 Bull Call Spread,2023-04-03,2023-04-05,,,,25,2063.59,186.18,1877.41,94.66,Near Expiry,sideways,2,,,2023-04-06,,,12.6,,,,,,,,17400.0,17750.0,79.33,161.88
S1 Bull Call Spread,2023-04-05,2023-04-06,,,,25,-38.76,178.64,-217.4,-17.15,Near Expiry,bull,1,,,2023-04-06,,,12.4,,,,,,,,17550.0,17900.0,50.7,49.15
S1 Bull Call Spread,2023-04-06,2023-04-10,,,,25,-385.29,184.64,-569.93,-21.34,Signal Exit,bull,4,,,2023-04-13,,,11.8,,,,,,,,17600.0,17950.0,106.81,91.4
S1 Bull Call Spread,2023-06-01,2023-06-02,,,,25,298.87,187.14,111.73,4.27,Signal Exit,bull,1,,,2023-06-08,,,11.6,,,,,,,,18500.0,18850.0,104.56,116.52
S1 Bull Call Spread,2023-06-07,2023-06-08,,,,25,-883.5,175.48,-1058.98,-119.86,Near Expiry,bull,1,,,2023-06-08,,,11.4,,,,,,,,18750.0,19100.0,35.34,0.0
S1 Bull Call Spread,2023-06-08,2023-06-09,,,,25,-833.14,183.37,-1016.52,-39.79,Signal Exit,bull,1,,,2023-06-15,,,11.3,,,,,,,,18650.0,19000.0,102.18,68.86
S1 Bull Call Spread,2023-06-30,2023-07-04,,,,25,2286.65,190.25,2096.39,85.76,Near Expiry,bull,4,,,2023-07-06,,,10.8,,,,,,,,19200.0,19550.0,97.78,189.25
S1 Bull Call Spread,2023-07-04,2023-07-05,,,,25,-384.94,179.09,-564.04,-34.99,Near Expiry,bull,1,,,2023-07-06,,,11.7,,,,,,,,19400.0,19800.0,64.48,49.09
S1 Bull Call Spread,2023-07-05,2023-07-06,,,,25,1205.37,181.22,1024.15,83.46,Near Expiry,bull,1,,,2023-07-06,,,11.9,,,,,,,,19400.0,19800.0,49.09,97.3
S1 Bull Call Spread,2023-07-06,2023-07-07,,,,25,-1677.77,182.81,-1860.58,-62.37,Stop Loss 50%,bull,1,,,2023-07-13,,,11.8,,,,,,,,19500.0,19900.0,119.33,52.22
S1 Bull Call Spread,2023-07-07,2023-07-11,,,,25,489.01,185.61,303.4,12.23,Near Expiry,bull,4,,,2023-07-13,,,11.5,,,,,,,,19350.0,19700.0,99.19,118.75
S1 Bull Call Spread,2023-07-11,2023-07-12,,,,25,-1027.04,177.38,-1204.43,-78.86,Near Expiry,bull,1,,,2023-07-13,,,11.0,,,,,,,,19450.0,19850.0,61.09,20.01
S1 Bull Call Spread,2023-07-12,2023-07-13,,,,25,-616.87,176.33,-793.19,-82.57,Near Expiry,bull,1,,,2023-07-13,,,10.9,,,,,,,,19400.0,19750.0,38.42,13.75
S1 Bull Call Spread,2023-07-13,2023-07-17,,,,25,3938.39,198.78,3739.61,123.51,Target 80%,bull,4,,,2023-07-20,,,10.9,,,,,,,,19400.0,19800.0,121.11,278.65
S1 Bull Call Spread,2023-07-17,2023-07-18,,,,25,223.33,182.87,40.47,1.81,Near Expiry,bull,1,,,2023-07-20,,,11.3,,,,,,,,19700.0,20100.0,89.55,98.48
S1 Bull Call Spread,2023-07-18,2023-07-19,,,,25,806.09,182.27,623.82,35.25,Near Expiry,bull,1,,,2023-07-20,,,11.7,,,,,,,,19750.0,20150.0,70.79,103.04
S1 Bull Call Spread,2023-07-19,2023-07-20,,,,25,2186.7,182.74,2003.96,192.31,Near Expiry,bull,1,,,2023-07-20,,,11.6,,,,,,,,19850.0,20250.0,41.68,129.15
S1 Bull Call Spread,2023-07-20,2023-07-21,,,,25,-2003.36,181.42,-2184.78,-76.86,Stop Loss 50%,bull,1,,,2023-07-27,,,11.8,,,,,,,,20000.0,20400.0,113.7,33.57
S1 Bull Call Spread,2023-07-21,2023-07-24,,,,25,-1455.44,181.88,-1637.32,-59.0,Stop Loss 50%,bull,3,,,2023-07-27,,,11.5,,,,,,,,19750.0,20150.0,111.01,52.79
S1 Bull Call Spread,2023-07-24,2023-07-25,,,,25,-428.73,182.04,-610.77,-25.22,Near Expiry,bull,1,,,2023-07-27,,,11.6,,,,,,,,19650.0,20050.0,96.88,79.74
S1 Bull Call Spread,2023-09-05,2023-09-06,,,,25,102.3,181.42,-79.12,-4.0,Near Expiry,bull,1,,,2023-09-07,,,10.8,,,,,,,,19550.0,19950.0,79.18,83.27
S1 Bull Call Spread,2023-09-06,2023-09-07,,,,25,1892.09,182.92,1709.17,133.09,Near Expiry,bull,1,,,2023-09-07,,,10.7,,,,,,,,19600.0,20000.0,51.37,127.05
S1 Bull Call Spread,2023-09-07,2023-09-11,,,,25,3048.91,194.99,2853.92,112.9,Target 80%,bull,4,,,2023-09-14,,,10.9,,,,,,,,19750.0,20100.0,101.11,223.07
S1 Bull Call Spread,2023-09-11,2023-09-12,,,,25,-369.13,180.95,-550.08,-26.42,Near Expiry,bull,1,,,2023-09-14,,,11.4,,,,,,,,20000.0,20400.0,83.28,68.51
S1 Bull Call Spread,2023-09-12,2023-09-13,,,,25,650.71,181.73,468.98,27.38,Near Expiry,bull,1,,,2023-09-14,,,11.7,,,,,,,,20000.0,20400.0,68.51,94.54
S1 Bull Call Spread,2023-09-13,2023-09-14,,,,25,-226.92,179.21,-406.12,-26.13,Near Expiry,bull,1,,,2023-09-14,,,11.8,,,,,,,,20050.0,20450.0,62.18,53.1
S1 Bull Call Spread,2023-09-14,2023-09-20,,,,25,-2971.93,179.84,-3151.77,-104.06,Near Expiry,bull,6,,,2023-09-21,,,11.3,,,,,,,,20100.0,20500.0,121.15,2.27
S1 Bull Call Spread,2023-09-20,2023-09-21,,,,25,-1218.76,175.89,-1394.64,-114.43,Near Expiry,bull,1,,,2023-09-21,,,11.1,,,,,,,,19900.0,20300.0,48.75,0.0
S1 Bull Call Spread,2023-09-21,2023-09-22,,,,25,-888.06,183.7,-1071.77,-38.12,Signal Exit,bull,1,,,2023-09-28,,,10.8,,,,,,,,19750.0,20150.0,112.47,76.95
S1 Bull Call Spread,2023-10-17,2023-10-18,,,,25,-1604.64,177.05,-1781.68,-99.17,Near Expiry,bull,1,,,2023-10-19,,,10.7,,,,,,,,19800.0,20200.0,71.86,7.68
S1 Bull Call Spread,2023-11-13,2023-11-15,,,,25,3686.18,189.64,3496.54,177.23,Near Expiry,bull,2,,,2023-11-16,,,11.2,,,,,,,,19450.0,19850.0,78.92,226.36
S1 Bull Call Spread,2023-11-15,2023-11-16,,,,25,729.52,179.07,550.45,61.13,Near Expiry,bull,1,,,2023-11-16,,,11.1,,,,,,,,19700.0,20050.0,36.02,65.2
S1 Bull Call Spread,2023-11-16,2023-11-21,,,,25,-870.99,185.24,-1056.23,-33.35,Near Expiry,bull,5,,,2023-11-23,,,11.6,,,,,,,,19750.0,20150.0,126.67,91.83
S1 Bull Call Spread,2023-11-21,2023-11-22,,,,25,-223.3,179.61,-402.9,-24.4,Near Expiry,bull,1,,,2023-11-23,,,12.2,,,,,,,,19800.0,20200.0,66.06,57.12
S1 Bull Call Spread,2023-11-22,2023-11-23,,,,25,-1378.1,176.25,-1554.35,-108.84,Near Expiry,bull,1,,,2023-11-23,,,11.9,,,,,,,,19800.0,20200.0,57.12,2.0
S1 Bull Call Spread,2023-11-23,2023-11-28,,,,25,171.02,186.79,-15.77,-0.53,Near Expiry,bull,5,,,2023-11-30,,,11.3,,,,,,,,19800.0,20200.0,119.6,126.44
S1 Bull Call Spread,2023-11-28,2023-11-29,,,,25,3270.46,187.87,3082.6,178.37,Near Expiry,bull,1,,,2023-11-30,,,12.2,,,,,,,,19900.0,20300.0,69.13,199.95
S1 Bull Call Spread,2023-11-29,2023-11-30,,,,25,-505.42,177.85,-683.27,-51.21,Near Expiry,bull,1,,,2023-11-30,,,12.7,,,,,,,,20100.0,20500.0,53.37,33.15
S1 Bull Call Spread,2023-11-30,2023-12-04,,,,25,5995.52,215.93,5779.59,191.79,Target 80%,bull,4,,,2023-12-07,,,12.7,,,,,,,,20150.0,20550.0,120.54,360.36
S1 Bull Call Spread,2023-12-04,2023-12-05,,,,25,2095.39,188.31,1907.08,83.96,Near Expiry,bull,1,,,2023-12-07,,,13.0,,,,,,,,20700.0,21100.0,90.85,174.67
S1 Bull Call Spread,2023-12-05,2023-12-06,,,,25,715.23,183.67,531.56,24.54,Near Expiry,bull,1,,,2023-12-07,,,13.5,,,,,,,,20850.0,21250.0,86.63,115.24
S1 Bull Call Spread,2023-12-06,2023-12-07,,,,25,-1393.22,176.11,-1569.34,-112.64,Near Expiry,bull,1,,,2023-12-07,,,13.7,,,,,,,,20950.0,21350.0,55.73,0.0
S1 Bull Call Spread,2023-12-07,2023-12-12,,,,25,-1153.49,185.69,-1339.18,-41.29,Near Expiry,bull,5,,,2023-12-14,,,12.7,,,,,,,,20900.0,21300.0,129.75,83.61
S1 Bull Call Spread,2023-12-12,2023-12-13,,,,25,-365.45,180.9,-546.35,-26.14,Near Expiry,bull,1,,,2023-12-14,,,12.7,,,,,,,,20900.0,21300.0,83.61,68.99
S1 Bull Call Spread,2023-12-13,2023-12-14,,,,25,4733.11,188.46,4544.65,419.1,Near Expiry,bull,1,,,2023-12-14,,,12.1,,,,,,,,20950.0,21350.0,43.37,232.7
S1 Bull Call Spread,2023-12-14,2023-12-15,,,,25,2740.6,200.93,2539.67,83.12,Target 80%,bull,1,,,2023-12-21,,,12.3,,,,,,,,21200.0,21600.0,122.22,231.84
S1 Bull Call Spread,2023-12-15,2023-12-19,,,,25,-1134.55,185.66,-1320.21,-38.64,Near Expiry,bull,4,,,2023-12-21,,,13.1,,,,,,,,21450.0,21900.0,136.68,91.29
S1 Bull Call Spread,2023-12-19,2023-12-20,,,,25,-2230.1,177.47,-2407.57,-105.49,Near Expiry,bull,1,,,2023-12-21,,,13.9,,,,,,,,21450.0,21900.0,91.29,2.09
S1 Bull Call Spread,2023-12-20,2023-12-21,,,,25,990.89,182.17,808.71,49.45,Near Expiry,bull,1,,,2023-12-21,,,14.4,,,,,,,,21150.0,21550.0,65.42,105.05
S1 Bull Call Spread,2023-12-21,2023-12-26,,,,25,1550.1,194.39,1355.71,37.39,Near Expiry,bull,5,,,2023-12-28,,,13.8,,,,,,,,21250.0,21700.0,145.03,207.03
S1 Bull Call Spread,2023-12-26,2023-12-27,,,,25,2945.52,189.8,2755.72,124.98,Near Expiry,bull,1,,,2023-12-28,,,14.7,,,,,,,,21450.0,21850.0,88.2,206.02
S1 Bull Call Spread,2023-12-27,2023-12-28,,,,25,1358.75,183.74,1175.01,63.22,Near Expiry,bull,1,,,2023-12-28,,,15.6,,,,,,,,21650.0,22100.0,74.35,128.7
S1 Bull Call Spread,2023-12-28,2024-01-01,,,,25,-1686.16,186.67,-1872.84,-55.57,Stop Loss 50%,bull,4,,,2024-01-04,,,15.1,,,,,,,,21800.0,22200.0,134.81,67.37
S1 Bull Call Spread,2024-01-01,2024-01-02,,,,25,-782.63,180.68,-963.31,-42.63,Near Expiry,bull,1,,,2024-01-04,,,11.6,,,,,,,,21750.0,22200.0,90.38,59.08
S1 Bull Call Spread,2024-02-16,2024-02-20,,,,25,986.07,193.31,792.76,22.22,Near Expiry,bull,4,,,2024-02-22,,,15.2,,,,,,,,22050.0,22500.0,142.71,182.15
S1 Bull Call Spread,2024-02-20,2024-02-21,,,,25,-1973.5,179.27,-2152.77,-84.0,Near Expiry,bull,1,,,2024-02-22,,,16.1,,,,,,,,22200.0,22650.0,102.51,23.57
S1 Bull Call Spread,2024-02-21,2024-02-22,,,,25,2251.74,185.97,2065.77,106.79,Near Expiry,bull,1,,,2024-02-22,,,15.9,,,,,,,,22050.0,22500.0,77.38,167.45
