strategy,instrument,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,pnl,pnl_pct,cost_stt,cost_txn,cost_dp,cost_stamp,cost_gst,reason,regime,duration
MACD Trend,L&T,2017-07-11,2017-08-03,1005.53,1029.08,79,1860.34,193.78,1666.56,2.1,160.73,4.77,15.34,11.92,0.8593,Signal,bull,23
MACD Trend,L&T,2017-09-08,2017-09-25,1040.63,1031.23,77,-724.29,192.64,-916.93,-1.14,159.53,4.74,15.34,12.02,0.8529,TrailingStop,bull,17
MACD Trend,L&T,2017-10-25,2017-11-15,1068.86,1072.49,75,272.33,193.75,78.58,0.1,160.6,4.77,15.34,12.02,0.8586,Signal,bull,21
MACD Trend,L&T,2017-12-20,2018-01-22,1093.98,1157.52,73,4638.68,197.6,4441.08,5.56,164.36,4.88,15.34,11.98,0.8787,TrailingStop,bull,33
MACD Trend,L&T,2018-04-27,2018-05-08,1222.9,1210.29,69,-870.54,201.94,-1072.48,-1.27,167.89,4.99,15.34,12.66,0.8975,Signal,bull,11
MACD Trend,L&T,2018-05-29,2018-06-05,1225.43,1182.67,68,-2908.2,197.49,-3105.69,-3.73,163.75,4.86,15.34,12.5,0.8754,Signal,bull,7
MACD Trend,L&T,2018-08-20,2018-09-10,1189.93,1200.51,67,708.53,193.23,515.3,0.65,160.16,4.76,15.34,11.96,0.8562,Signal,sideways,21
MACD Trend,L&T,2018-12-20,2018-12-21,1304.19,1275.22,62,-1795.72,193.16,-1988.88,-2.46,159.92,4.75,15.34,12.13,0.855,Signal,bull,1
MACD Trend,L&T,2019-05-20,2019-06-10,1304.77,1375.89,60,4267.4,193.72,4073.68,5.2,160.84,4.78,15.34,11.74,0.8598,Signal,bull,21
MACD Trend,L&T,2019-10-30,2019-11-05,1342.41,1309.73,61,-1993.45,195.24,-2188.69,-2.67,161.78,4.8,15.34,12.28,0.8649,Signal,bull,6
MACD Trend,L&T,2020-06-24,2020-07-01,882.28,849.17,91,-3013.31,190.62,-3203.93,-3.99,157.56,4.68,15.34,12.04,0.8423,TrailingStop,bear,7
MACD Trend,L&T,2020-08-05,2020-08-26,862.23,901.56,90,3540.05,191.44,3348.61,4.32,158.74,4.71,15.34,11.64,0.8486,Signal,bear,21
MACD Trend,L&T,2020-12-10,2020-12-21,1130.14,1180.66,71,3586.87,197.36,3389.51,4.22,164.07,4.87,15.34,12.04,0.8771,TrailingStop,bull,11
MACD Trend,L&T,2021-01-08,2021-01-12,1303.93,1280.24,64,-1515.97,199.21,-1715.18,-2.06,165.39,4.91,15.34,12.52,0.8842,Signal,bull,4
MACD Trend,L&T,2021-02-02,2021-02-17,1443.3,1468.56,57,1439.64,199.64,1240.0,1.51,165.98,4.93,15.34,12.34,0.8873,Signal,bull,15
MACD Trend,L&T,2021-08-16,2021-08-18,1590.13,1566.24,52,-1242.32,197.79,-1440.11,-1.74,164.13,4.87,15.34,12.4,0.8774,Signal,bull,2
MACD Trend,L&T,2021-08-31,2021-09-13,1605.59,1603.5,51,-106.31,197.19,-303.5,-0.37,163.66,4.86,15.34,12.28,0.8749,Signal,bull,13
MACD Trend,L&T,2021-09-14,2021-09-29,1628.87,1650.79,50,1096.02,197.45,898.57,1.1,163.98,4.87,15.34,12.22,0.8767,Signal,bull,15
MACD Trend,L&T,2021-10-14,2021-10-29,1718.02,1681.53,48,-1751.44,196.77,-1948.21,-2.36,163.18,4.85,15.34,12.37,0.8724,TrailingStop,bull,15
MACD Trend,L&T,2021-11-03,2021-11-22,1814.23,1767.84,44,-2041.15,190.61,-2231.76,-2.8,157.61,4.68,15.34,11.97,0.8426,TrailingStop,bull,19
MACD Trend,L&T,2021-12-10,2021-12-20,1798.77,1702.05,43,-4158.99,182.9,-4341.89,-5.61,150.54,4.47,15.34,11.6,0.8048,TrailingStop,bull,10
MACD Trend,L&T,2021-12-22,2022-01-21,1796.47,1876.25,41,3271.18,182.4,3088.78,4.19,150.58,4.47,15.34,11.05,0.805,Signal,bull,30
MACD Trend,L&T,2022-08-10,2022-08-17,1804.06,1802.79,43,-54.56,187.66,-242.22,-0.31,155.09,4.61,15.34,11.64,0.8291,Signal,sideways,7
MACD Trend,L&T,2022-08-18,2022-08-23,1842.37,1823.53,42,-791.39,186.46,-977.85,-1.26,153.97,4.57,15.34,11.61,0.8231,Signal,sideways,5
MACD Trend,L&T,2022-09-06,2022-09-09,1908.26,1894.16,40,-563.98,184.37,-748.35,-0.98,152.1,4.52,15.34,11.45,0.8131,Signal,bull,3
MACD Trend,L&T,2022-10-10,2022-11-15,1857.06,1939.62,40,3302.64,183.82,3118.82,4.2,151.87,4.51,15.34,11.14,0.8119,Signal,bull,36
MACD Trend,L&T,2022-11-24,2022-12-21,1995.68,2085.1,39,3487.47,191.9,3295.57,4.23,159.15,4.73,15.34,11.67,0.8508,Signal,bull,27
MACD Trend,L&T,2023-01-12,2023-01-27,2100.27,2075.89,39,-950.85,196.37,-1147.22,-1.4,162.87,4.84,15.34,12.29,0.8707,TrailingStop,bull,15
MACD Trend,L&T,2023-02-14,2023-02-23,2131.29,2097.59,38,-1280.73,193.98,-1474.71,-1.82,160.7,4.77,15.34,12.15,0.8591,Signal,bull,9
MACD Trend,L&T,2023-03-09,2023-03-13,2132.8,2073.01,37,-2212.2,188.4,-2400.6,-3.04,155.61,4.62,15.34,11.84,0.8319,Signal,bull,4
MACD Trend,L&T,2023-03-15,2023-03-28,2116.7,2072.77,36,-1581.77,183.03,-1764.8,-2.32,150.82,4.48,15.34,11.43,0.8063,Signal,bull,13
MACD Trend,L&T,2023-04-05,2023-04-19,2195.57,2156.31,34,-1334.72,179.83,-1514.55,-2.03,147.96,4.39,15.34,11.2,0.791,Signal,bull,14
MACD Trend,L&T,2023-07-21,2023-08-08,2515.02,2586.24,29,2065.42,179.55,1885.87,2.59,147.94,4.39,15.34,10.94,0.7909,Signal,bull,18
MACD Trend,L&T,2023-09-07,2023-09-25,2799.5,2851.82,27,1412.71,184.76,1227.95,1.62,152.59,4.53,15.34,11.34,0.8157,Signal,bull,18
MACD Trend,L&T,2023-09-28,2023-10-12,2960.41,3027.95,26,1756.0,188.19,1567.81,2.04,155.7,4.62,15.34,11.55,0.8324,Signal,bull,14
MACD Trend,L&T,2023-11-09,2023-12-26,2975.01,3429.12,26,11806.72,199.45,11607.27,15.01,166.51,4.95,15.34,11.6,0.8901,Signal,bull,47
MACD Trend,L&T,2023-12-27,2023-12-29,3485.61,3464.44,25,-529.24,208.43,-737.67,-0.85,173.75,5.16,15.34,13.07,0.9289,Signal,bull,2
MACD Trend,L&T,2024-01-29,2024-01-30,3646.91,3569.87,24,-1848.97,207.91,-2056.88,-2.35,173.2,5.14,15.34,13.13,0.9259,Signal,bull,1
MACD Trend,L&T,2024-03-26,2024-04-12,3609.63,3615.01,24,129.18,207.98,-78.8,-0.09,173.39,5.15,15.34,12.99,0.927,Signal,bull,17
MACD Trend,L&T,2024-06-12,2024-06-21,3570.49,3500.59,24,-1677.64,204.02,-1881.66,-2.2,169.71,5.04,15.34,12.85,0.9072,Signal,bull,9
MACD Trend,L&T,2024-07-29,2024-08-05,3741.94,3514.78,22,-4997.4,193.09,-5190.49,-6.31,159.65,4.74,15.34,12.35,0.8535,StopLoss,bull,7
MACD Trend,L&T,2024-08-26,2024-09-06,3610.05,3539.95,22,-1542.3,190.22,-1732.52,-2.18,157.3,4.67,15.34,11.91,0.8409,Signal,bull,11
MACD Trend,L&T,2024-09-17,2024-10-01,3662.89,3617.93,21,-944.05,185.29,-1129.34,-1.47,152.9,4.54,15.34,11.54,0.8174,Signal,bull,14
MACD Trend,L&T,2024-10-31,2024-11-19,3590.62,3471.77,21,-2495.97,180.31,-2676.28,-3.55,148.31,4.4,15.34,11.31,0.7929,Signal,bull,19
MACD Trend,L&T,2024-11-25,2024-12-18,3720.18,3721.56,20,27.63,180.7,-153.07,-0.21,148.83,4.42,15.34,11.16,0.7957,Signal,bull,23
MACD Trend,L&T,2025-04-23,2025-06-04,3272.13,3624.69,22,7756.17,183.34,7572.83,10.52,151.73,4.51,15.34,10.8,0.8111,Signal,sideways,42
MACD Trend,L&T,2025-07-30,2025-08-20,3666.93,3590.5,22,-1681.43,192.86,-1874.29,-2.32,159.66,4.74,15.34,12.1,0.8536,Signal,bull,21
MACD Trend,M&M,2005-10-03,2005-10-07,76.13,74.84,1247,-1601.33,224.63,-1825.96,-1.92,188.26,5.59,15.34,14.24,1.0065,TrailingStop,bull,4
MACD Trend,M&M,2005-11-08,2005-12-01,75.22,88.12,1239,15981.74,238.99,15742.75,16.89,202.38,6.01,15.34,13.98,1.0819,TrailingStop,bull,23
MACD Trend,M&M,2006-01-31,2006-02-21,109.21,115.79,990,6516.88,262.34,6254.54,5.78,222.75,6.62,15.34,16.22,1.1908,Signal,bull,21
MACD Trend,M&M,2006-03-06,2006-03-09,123.88,116.36,921,-6925.99,261.69,-7187.68,-6.3,221.26,6.57,15.34,17.11,1.1829,StopLoss,bull,3
MACD Trend,M&M,2006-03-29,2006-03-30,126.51,122.58,848,-3329.76,250.28,-3580.04,-3.34,211.23,6.27,15.34,16.09,1.1292,Signal,bull,1
MACD Trend,M&M,2006-05-04,2006-05-09,130.22,131.53,798,1046.86,247.33,799.53,0.77,208.87,6.2,15.34,15.59,1.1166,TrailingStop,bull,5
MACD Trend,M&M,2006-07-28,2006-08-01,114.65,114.63,913,-22.94,247.92,-270.86,-0.26,209.33,6.22,15.34,15.7,1.1191,TrailingStop,bull,4
MACD Trend,M&M,2006-09-26,2006-10-17,132.42,137.58,788,4062.6,251.42,3811.18,3.65,212.76,6.32,15.34,15.65,1.1374,Signal,bull,21
MACD Trend,M&M,2006-10-26,2006-11-09,145.58,154.37,742,6522.45,262.14,6260.31,5.8,222.57,6.61,15.34,16.2,1.1899,TrailingStop,bull,14
MACD Trend,M&M,2006-12-22,2007-01-05,173.17,179.67,658,4277.35,272.98,4004.37,3.51,232.17,6.9,15.34,17.09,1.2412,TrailingStop,bull,14
MACD Trend,M&M,2007-01-12,2007-01-19,185.75,185.06,634,-435.33,276.58,-711.91,-0.6,235.1,6.98,15.34,17.66,1.2568,TrailingStop,bull,7
MACD Trend,M&M,2007-10-11,2007-10-17,165.15,155.12,709,-7107.84,268.16,-7376.0,-6.3,227.07,6.74,15.34,17.56,1.2139,StopLoss,sideways,6
MACD Trend,M&M,2008-03-25,2008-03-31,137.34,135.88,801,-1173.56,258.58,-1432.14,-1.3,218.85,6.5,15.34,16.5,1.1699,TrailingStop,bear,6
MACD Trend,M&M,2008-09-02,2008-09-10,121.21,119.01,897,-1974.92,254.9,-2229.82,-2.05,215.48,6.4,15.34,16.31,1.152,TrailingStop,bear,8
MACD Trend,M&M,2009-02-12,2009-02-13,62.04,62.28,1718,420.8,252.62,168.18,0.16,213.59,6.34,15.34,15.99,1.1418,TrailingStop,bear,1
MACD Trend,M&M,2009-04-29,2009-05-04,101.03,109.89,1057,9372.57,262.33,9110.24,8.53,222.94,6.62,15.34,16.02,1.1918,TrailingStop,sideways,5
MACD Trend,M&M,2009-05-18,2009-05-19,131.67,123.67,876,-7001.77,264.38,-7266.15,-6.3,223.68,6.64,15.34,17.3,1.1958,StopLoss,bull,1
MACD Trend,M&M,2009-07-17,2009-08-03,163.3,181.84,664,12307.07,269.04,12038.03,11.1,229.17,6.81,15.34,16.26,1.2252,TrailingStop,bull,17
MACD Trend,M&M,2009-08-28,2009-09-01,173.66,176.67,690,2076.43,283.76,1792.67,1.5,241.73,7.18,15.34,17.97,1.2923,TrailingStop,bull,4
MACD Trend,M&M,2009-09-30,2009-10-20,185.37,191.37,656,3936.39,289.63,3646.76,3.0,247.14,7.34,15.34,18.24,1.3212,TrailingStop,bull,20
MACD Trend,M&M,2009-11-06,2009-11-20,204.16,207.35,613,1959.11,295.46,1663.65,1.33,252.26,7.49,15.34,18.77,1.3486,TrailingStop,bull,14
MACD Trend,M&M,2010-04-26,2010-05-05,222.21,210.87,570,-6460.7,290.09,-6750.79,-5.33,246.86,7.33,15.34,19.0,1.3197,TrailingStop,bull,9
MACD Trend,M&M,2010-07-12,2010-07-14,271.89,262.63,442,-4091.8,278.14,-4369.94,-3.64,236.26,7.02,15.34,18.03,1.263,Signal,bull,2
MACD Trend,M&M,2010-07-28,2010-08-09,276.26,269.2,420,-2965.08,270.09,-3235.17,-2.79,229.09,6.8,15.34,17.4,1.2247,TrailingStop,bull,12
MACD Trend,M&M,2010-11-01,2010-11-12,326.75,327.42,346,230.45,266.8,-36.35,-0.03,226.34,6.72,15.34,16.96,1.21,TrailingStop,bull,11
MACD Trend,M&M,2010-12-07,2010-12-08,341.44,336.13,331,-1755.17,264.65,-2019.82,-1.79,224.28,6.66,15.34,16.95,1.199,Signal,bull,1
MACD Trend,M&M,2010-12-30,2011-01-07,330.84,317.52,335,-4464.74,256.99,-4721.73,-4.26,217.2,6.45,15.34,16.62,1.1612,TrailingStop,bull,8
MACD Trend,M&M,2011-05-27,2011-05-30,300.49,282.25,354,-6457.42,245.02,-6702.44,-6.3,206.29,6.13,15.34,15.96,1.1028,StopLoss,bear,3
MACD Trend,M&M,2011-07-22,2011-07-28,313.81,309.92,319,-1239.05,236.5,-1475.55,-1.47,198.97,5.91,15.34,15.02,1.0637,Signal,sideways,6
MACD Trend,M&M,2011-08-12,2011-08-22,320.56,308.93,308,-3584.47,231.02,-3815.49,-3.86,193.88,5.76,15.34,14.81,1.0365,Signal,sideways,10
MACD Trend,M&M,2011-08-30,2011-09-23,319.78,335.65,297,4712.45,231.27,4481.18,4.72,194.66,5.78,15.34,14.25,1.0407,Signal,bull,24
MACD Trend,M&M,2012-03-21,2012-04-17,303.08,296.2,328,-2257.07,233.9,-2490.97,-2.51,196.57,5.84,15.34,14.91,1.0508,Signal,bear,27
MACD Trend,M&M,2012-08-08,2012-08-31,318.54,336.03,305,5335.31,236.76,5098.55,5.25,199.65,5.93,15.34,14.57,1.0673,Signal,bull,23
MACD Trend,M&M,2012-09-18,2012-10-11,351.84,374.43,289,6528.29,248.05,6280.24,6.18,209.89,6.23,15.34,15.25,1.1221,Signal,bull,23
MACD Trend,M&M,2012-10-31,2012-11-16,389.84,393.85,276,1107.74,255.57,852.17,0.79,216.3,6.42,15.34,16.14,1.1563,Signal,bull,16
MACD Trend,M&M,2012-11-20,2012-11-27,413.66,408.78,262,-1279.26,254.84,-1534.1,-1.42,215.48,6.4,15.34,16.26,1.1519,Signal,bull,7
MACD Trend,M&M,2012-12-19,2012-12-20,426.66,419.7,251,-1748.28,251.5,-1999.78,-1.87,212.44,6.31,15.34,16.06,1.1357,Signal,bull,1
MACD Trend,M&M,2013-01-09,2013-01-11,425.1,412.98,247,-2992.53,245.56,-3238.09,-3.08,207.01,6.15,15.34,15.75,1.1067,Signal,bull,2
MACD Trend,M&M,2013-04-17,2013-05-23,388.27,420.15,263,8384.2,250.94,8133.26,7.96,212.61,6.31,15.34,15.32,1.1366,TrailingStop,bull,36
MACD Trend,M&M,2013-07-01,2013-07-09,434.93,413.07,253,-5529.74,254.12,-5783.86,-5.26,214.54,6.37,15.34,16.51,1.1469,Signal,bull,8
MACD Trend,M&M,2013-11-14,2013-12-04,413.8,421.72,252,1995.77,249.12,1746.65,1.68,210.55,6.25,15.34,15.64,1.1256,Signal,sideways,20
MACD Trend,M&M,2013-12-27,2013-12-30,432.58,423.77,245,-2158.57,248.61,-2407.18,-2.27,209.81,6.23,15.34,15.9,1.1216,Signal,bull,3
MACD Trend,M&M,2014-04-07,2014-04-15,453.58,439.99,229,-3112.15,242.93,-3355.08,-3.23,204.63,6.08,15.34,15.58,1.0939,Signal,bull,8
MACD Trend,M&M,2014-04-22,2014-05-14,459.08,489.23,219,6601.53,245.59,6355.94,6.32,207.68,6.17,15.34,15.08,1.1103,TrailingStop,bull,22
MACD Trend,M&M,2014-07-03,2014-07-09,552.63,519.09,193,-6474.68,245.64,-6720.32,-6.3,206.84,6.14,15.34,16.0,1.1058,StopLoss,bull,6
MACD Trend,M&M,2014-12-23,2015-01-02,573.92,553.55,174,-3544.64,233.57,-3778.21,-3.78,196.18,5.83,15.34,14.98,1.0488,Signal,bull,10
MACD Trend,M&M,2015-02-19,2015-03-04,565.53,550.18,171,-2625.38,227.51,-2852.89,-2.95,190.79,5.67,15.34,14.51,1.0199,TrailingStop,sideways,13
MACD Trend,M&M,2015-03-11,2015-03-16,570.24,551.34,165,-3118.33,221.18,-3339.51,-3.55,185.06,5.5,15.34,14.11,0.9893,Signal,bear,5
MACD Trend,M&M,2015-04-06,2015-04-20,562.25,542.27,161,-3216.09,213.16,-3429.25,-3.79,177.83,5.28,15.34,13.58,0.9507,TrailingStop,bear,14
MACD Trend,M&M,2015-05-29,2015-06-02,569.24,553.53,154,-2419.5,207.63,-2627.13,-3.0,172.91,5.14,15.34,13.15,0.9244,Signal,bear,4
MACD Trend,M&M,2015-06-17,2015-07-08,567.18,578.19,150,1650.67,206.1,1444.57,1.7,171.81,5.1,15.34,12.76,0.9185,Signal,sideways,21
MACD Trend,M&M,2015-07-20,2015-08-11,600.31,611.89,144,1668.25,209.16,1459.09,1.69,174.56,5.18,15.34,12.97,0.9332,TrailingStop,bull,22
MACD Trend,M&M,2015-11-10,2015-12-07,575.99,603.95,152,4250.42,214.29,4036.13,4.61,179.35,5.33,15.34,13.13,0.9588,Signal,bull,27
MACD Trend,M&M,2016-02-15,2016-03-02,560.3,543.0,163,-2819.11,215.36,-3034.47,-3.32,179.84,5.34,15.34,13.7,0.9614,TrailingStop,bear,16
MACD Trend,M&M,2016-09-02,2016-09-14,678.59,649.36,131,-3828.26,208.91,-4037.17,-4.54,173.96,5.17,15.34,13.33,0.93,Signal,bull,12
MACD Trend,M&M,2016-10-03,2016-10-06,664.89,631.58,127,-4229.63,198.59,-4428.22,-5.24,164.65,4.89,15.34,12.67,0.8802,Signal,bull,3
MACD Trend,M&M,2017-04-25,2017-05-19,602.08,613.41,134,1519.04,196.19,1322.85,1.64,162.88,4.84,15.34,12.1,0.8707,Signal,sideways,24
MACD Trend,M&M,2017-05-31,2017-06-15,652.5,638.37,125,-1766.39,194.75,-1961.14,-2.4,161.36,4.79,15.34,12.23,0.8626,Signal,bull,15
MACD Trend,M&M,2017-07-13,2017-08-09,637.08,646.61,125,1191.75,193.53,998.22,1.25,160.46,4.77,15.34,11.95,0.8578,Signal,bull,27
MACD Trend,M&M,2017-11-10,2017-11-30,647.56,653.23,125,708.61,195.94,512.67,0.63,162.6,4.83,15.34,12.14,0.8693,Signal,bull,20
MACD Trend,M&M,2017-12-15,2018-01-01,689.61,691.66,118,242.0,196.41,45.59,0.06,162.99,4.84,15.34,12.21,0.8713,Signal,bull,17
MACD Trend,M&M,2018-02-01,2018-02-05,742.66,697.57,110,-4959.12,191.73,-5150.85,-6.31,158.43,4.71,15.34,12.25,0.8469,StopLoss,bull,4
MACD Trend,M&M,2018-05-30,2018-06-15,834.89,844.74,92,905.95,186.96,718.99,0.94,154.53,4.59,15.34,11.52,0.8261,Signal,bull,16
MACD Trend,M&M,2018-07-09,2018-07-16,867.25,843.08,89,-2151.1,184.62,-2335.72,-3.03,152.22,4.52,15.34,11.58,0.8138,Signal,bull,7
MACD Trend,M&M,2018-08-06,2018-09-03,873.96,887.51,86,1165.02,183.56,981.46,1.31,151.49,4.5,15.34,11.27,0.8098,Signal,bull,28
MACD Trend,M&M,2019-04-10,2019-04-25,628.24,622.84,121,-653.82,183.58,-837.4,-1.1,151.38,4.5,15.34,11.4,0.8093,Signal,bear,15
MACD Trend,M&M,2020-02-05,2020-02-07,555.36,540.33,135,-2029.6,179.84,-2209.44,-2.95,147.92,4.39,15.34,11.25,0.7908,Signal,sideways,2
MACD Trend,M&M,2020-07-06,2020-07-14,542.25,517.64,135,-3322.41,174.56,-3496.97,-4.78,143.08,4.25,15.34,10.98,0.7649,Signal,sideways,8
MACD Trend,M&M,2020-07-17,2020-07-30,561.99,570.54,124,1059.51,171.29,888.22,1.27,140.43,4.17,15.34,10.45,0.7508,Signal,bull,13
MACD Trend,M&M,2020-09-18,2020-09-21,624.37,591.12,113,-3756.79,168.22,-3925.01,-5.56,137.35,4.08,15.34,10.58,0.7343,TrailingStop,bull,3
MACD Trend,M&M,2021-01-05,2021-01-25,706.41,748.3,95,3980.29,168.59,3811.7,5.68,138.2,4.1,15.34,10.07,0.7388,TrailingStop,bull,20
MACD Trend,M&M,2021-02-04,2021-02-09,827.05,844.25,85,1462.09,173.07,1289.02,1.83,142.06,4.22,15.34,10.54,0.7595,TrailingStop,bull,5
MACD Trend,M&M,2021-08-30,2021-09-01,764.02,742.38,94,-2034.13,172.82,-2206.95,-3.07,141.6,4.21,15.34,10.77,0.757,Signal,sideways,2
MACD Trend,M&M,2021-09-24,2021-10-13,752.34,870.88,92,10906.13,180.44,10725.69,15.5,149.34,4.44,15.34,10.38,0.7984,TrailingStop,sideways,19
MACD Trend,M&M,2021-11-12,2021-11-22,905.18,877.92,88,-2398.68,189.86,-2588.54,-3.25,156.91,4.66,15.34,11.95,0.8389,TrailingStop,bull,10
MACD Trend,M&M,2022-02-17,2022-02-21,832.26,811.03,93,-1974.0,185.28,-2159.28,-2.79,152.83,4.54,15.34,11.61,0.817,Signal,bull,4
MACD Trend,M&M,2022-05-24,2022-06-13,913.92,968.4,82,4467.59,186.49,4281.1,5.71,154.35,4.58,15.34,11.24,0.8252,Signal,bull,20
MACD Trend,M&M,2022-06-27,2022-07-25,1045.04,1106.45,76,4667.32,196.66,4470.66,5.63,163.51,4.86,15.34,11.91,0.8741,Signal,bull,28
MACD Trend,M&M,2022-08-02,2022-08-18,1223.25,1228.51,68,357.35,200.55,156.8,0.19,166.72,4.95,15.34,12.48,0.8913,Signal,bull,16
MACD Trend,M&M,2022-09-05,2022-09-06,1287.66,1272.59,65,-979.61,200.31,-1179.92,-1.41,166.42,4.94,15.34,12.55,0.8897,Signal,bull,1
MACD Trend,M&M,2022-11-30,2022-12-22,1273.08,1202.01,65,-4619.42,194.43,-4813.85,-5.82,160.88,4.78,15.34,12.41,0.8601,Signal,bull,22
MACD Trend,M&M,2023-07-03,2023-07-20,1431.39,1521.13,54,4846.04,192.12,4653.92,6.02,159.44,4.74,15.34,11.59,0.8523,Signal,bull,17
MACD Trend,M&M,2023-08-14,2023-08-23,1524.13,1518.27,54,-316.13,197.9,-514.03,-0.62,164.29,4.88,15.34,12.35,0.8783,Signal,bull,9
MACD Trend,M&M,2023-09-18,2023-09-26,1617.34,1570.2,50,-2357.08,192.59,-2549.67,-3.15,159.38,4.73,15.34,12.13,0.852,Signal,bull,8
MACD Trend,M&M,2023-12-29,2024-01-01,1704.0,1676.6,46,-1260.12,188.21,-1448.33,-1.85,155.51,4.62,15.34,11.76,0.8313,Signal,bull,3
MACD Trend,M&M,2024-01-31,2024-02-09,1627.29,1603.82,48,-1126.49,187.74,-1314.23,-1.68,155.09,4.61,15.34,11.72,0.8291,TrailingStop,bull,9
MACD Trend,M&M,2024-02-15,2024-03-07,1739.12,1867.81,44,5662.14,191.24,5470.9,7.15,158.71,4.71,15.34,11.48,0.8484,Signal,bull,21
MACD Trend,M&M,2024-04-02,2024-04-24,1942.98,2026.19,42,3494.5,200.3,3294.2,4.04,166.71,4.95,15.34,12.24,0.8912,Signal,bull,22
MACD Trend,M&M,2024-05-02,2024-05-31,2153.05,2466.97,39,12242.7,214.61,12028.09,14.32,180.18,5.35,15.34,12.6,0.9632,Signal,bull,29
MACD Trend,M&M,2024-06-03,2024-06-04,2595.31,2437.76,37,-5829.29,222.68,-6051.97,-6.3,186.22,5.53,15.34,14.4,0.9956,StopLoss,bull,1
MACD Trend,M&M,2024-06-05,2024-06-21,2700.69,2795.44,33,3126.72,216.62,2910.1,3.27,181.37,5.39,15.34,13.37,0.9696,Signal,bull,16
MACD Trend,M&M,2024-07-29,2024-08-02,2911.08,2734.36,32,-5654.94,216.48,-5871.42,-6.3,180.65,5.37,15.34,13.97,0.9658,StopLoss,bull,4
MACD Trend,M&M,2024-11-06,2024-11-13,2912.62,2775.23,30,-4121.55,205.23,-4326.78,-4.95,170.64,5.07,15.34,13.11,0.9122,TrailingStop,bull,7
MACD Trend,M&M,2025-01-02,2025-01-13,3187.1,2993.63,26,-5030.3,194.26,-5224.56,-6.3,160.7,4.77,15.34,12.43,0.8591,StopLoss,bull,11
MACD Trend,M&M,2025-07-21,2025-07-29,3248.32,3197.8,24,-1212.55,187.32,-1399.87,-1.8,154.71,4.59,15.34,11.69,0.8271,Signal,bull,8
MACD Trend,M&M,2025-08-14,2025-08-29,3267.03,3190.16,23,-1767.98,180.48,-1948.46,-2.59,148.52,4.41,15.34,11.27,0.794,TrailingStop,bull,15
MACD Trend,M&M,2025-09-04,2025-09-23,3483.24,3612.79,21,2720.59,180.7,2539.89,3.47,149.02,4.43,15.34,10.97,0.7966,Signal,bull,19
MACD Trend,M&M,2025-10-17,2025-10-30,3649.02,3500.35,21,-3122.16,182.38,-3304.54,-4.31,150.14,4.46,15.34,11.49,0.8026,Signal,bull,13
MACD Trend,M&M,2025-11-07,2025-11-24,3692.05,3688.95,20,-61.81,179.36,-241.17,-0.33,147.62,4.38,15.34,11.08,0.7892,Signal,bull,17
MACD Trend,M&M,2025-12-31,2026-01-13,3711.05,3659.67,20,-1027.71,179.2,-1206.91,-1.63,147.41,4.38,15.34,11.13,0.7881,Signal,bull,13
MACD Trend,Maruti,2005-09-02,2005-09-16,442.76,469.53,214,5727.33,231.82,5495.51,5.8,195.23,5.8,15.34,14.21,1.0437,TrailingStop,bull,14
MACD Trend,Maruti,2005-10-03,2005-10-07,500.35,494.54,200,-1163.36,236.5,-1399.86,-1.4,198.98,5.91,15.34,15.01,1.0637,Signal,bull,4
MACD Trend,Maruti,2005-11-08,2005-12-21,495.42,559.81,199,12812.71,247.69,12565.02,12.74,209.99,6.24,15.34,14.79,1.1226,Signal,bull,43
MACD Trend,Maruti,2006-01-05,2006-01-13,580.49,567.67,190,-2434.43,257.9,-2692.33,-2.44,218.15,6.48,15.34,16.54,1.1662,Signal,bull,8
MACD Trend,Maruti,2006-01-20,2006-02-15,611.21,650.97,177,7037.75,263.03,6774.72,6.26,223.4,6.64,15.34,16.23,1.1943,Signal,bull,26
MACD Trend,Maruti,2006-02-28,2006-03-01,711.85,738.86,161,4349.08,274.51,4074.57,3.56,233.56,6.94,15.34,17.19,1.2486,TrailingStop,bull,1
MACD Trend,Maruti,2006-04-04,2006-04-10,789.69,764.74,150,-3742.8,274.68,-4017.48,-3.39,233.16,6.92,15.34,17.77,1.2465,Signal,bull,6
MACD Trend,Maruti,2006-04-26,2006-04-28,799.16,750.65,143,-6937.39,262.09,-7199.48,-6.3,221.62,6.58,15.34,17.14,1.1848,StopLoss,bull,2
MACD Trend,Maruti,2006-07-28,2006-09-05,665.33,730.66,162,10583.0,265.81,10317.19,9.57,226.15,6.72,15.34,16.17,1.209,TrailingStop,bull,39
MACD Trend,Maruti,2006-11-02,2006-11-06,853.7,828.89,137,-3399.49,271.71,-3671.2,-3.14,230.52,6.85,15.34,17.54,1.2323,Signal,bull,4
MACD Trend,Maruti,2007-08-03,2007-08-06,739.21,716.12,154,-3556.36,264.62,-3820.98,-3.36,224.12,6.66,15.34,17.08,1.1982,Signal,bear,3
MACD Trend,Maruti,2007-08-28,2007-09-10,727.71,731.72,151,606.17,260.14,346.03,0.31,220.37,6.55,15.34,16.48,1.1781,TrailingStop,sideways,13
MACD Trend,Maruti,2008-10-14,2008-10-15,633.88,595.4,175,-6734.0,254.86,-6988.86,-6.3,215.13,6.39,15.34,16.64,1.1501,StopLoss,bear,1
